"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-04",,"0.40",,"43","50","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-05",,"0.00",,"41","48","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-06",,"0.10",,"49","64","34","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-07",,"0.20",,"48","62","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-08",,"0.10",,"43","54","38","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-09",,"0.00",,"45","60","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-10",,"0.30",,"40","46","36","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-11",,"0.10",,"40","49","36","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-12",,"0.20",,"43","55","38","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-13",,"0.10",,"48","62","37","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-14",,"0.00",,"51","65","39","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-15",,"0.20",,"45","55","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-16",,"0.00",,"43","46","40","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-17",,"0.10",,"49","64","39","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-18",,"0.10",,"53","65","43","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-19",,"0.00",,"46","50","42","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-20",,"0.00",,"49","56","44","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-21",,"0.10",,"45","48","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-22",,"0.90",,"43","47","41","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-23",,"0.00",,"45","57","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-24",,"0.00",,"49","65","41","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-25",,"0.70",,"51","66","42","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-26",,"1.40",,"48","51","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-27",,"0.70",,"44","50","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-28",,"1.90",,"40","47","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-29",,"0.60",,"41","44","37","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-30",,"1.10",,"44","47","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-05-31",,"0.10",,"42","46","38","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-01",,"0.10",,"48","62","38","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-02",,"0.20",,"54","69","42","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-03",,"0.00",,"62","77","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-04",,"0.00",,"62","78","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-05",,"0.80",,"48","54","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-06",,"0.60",,"45","55","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-07",,"0.30",,"44","49","41","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-08",,"0.60",,"52","68","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-09",,"0.10",,"51","61","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-10",,"0.30",,"43","47","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-11",,"0.10",,"42","46","39","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-12",,"0.10",,"47","58","41","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-13",,"0.90",,"46","54","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-14",,"0.10",,"43","50","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-15",,"0.00",,"51","67","37","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-16",,"0.00",,"59","76","45","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-17",,"0.00",,"65","80","54","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-18",,"0.00",,"63","79","53","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-19",,"0.00",,"62","79","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-20",,"0.00",,"65","82","52","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-21",,"0.00",,"68","84","56","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-22",,"0.00",,"66","80","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-23",,"0.00",,"54","61","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-24",,"0.00",,"55","67","51","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-25",,"0.00",,"55","69","50","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-26",,"0.00",,"58","72","48","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-27",,"0.00",,"57","71","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-28",,"0.00",,"58","75","45","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-29",,"0.00",,"61","76","49","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-06-30",,"0.00",,"59","74","48","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-01",,"0.00",,"61","76","50","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-02",,"0.00",,"56","70","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-03",,"0.00",,"54","59","51","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-04",,"0.00",,"53","63","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-05",,"0.00",,"59","74","47","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-06",,"0.10",,"54","57","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-07",,"0.10",,"47","55","43","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-08",,"0.10",,"52","66","45","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-09",,"0.00",,"51","59","46","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-10",,"0.90",,"50","60","47","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-11",,"0.10",,"54","68","44","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-12",,"0.00",,"65","85","49","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-13",,"0.00",,"66","82","56","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-14",,"0.00",,"65","83","55","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-15",,"0.00",,"63","77","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-16",,"0.00",,"63","80","50","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-17",,"0.00",,"65","81","57","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-18",,"0.00",,"65","80","57","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-19",,"0.00",,"61","72","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-20",,"0.00",,"58","69","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-21",,"0.00",,"61","75","52","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-22",,"0.00",,"68","85","54","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-23",,"0.00",,"74","90","62","69","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-24",,"0.00",,"76","94","64","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-25",,"0.00",,"62","73","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-26",,"0.00",,"61","74","52","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-27",,"0.00",,"64","80","52","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-28",,"0.00",,"65","79","56","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-29",,"0.00",,"66","79","55","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-30",,"0.00",,"61","73","52","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-07-31",,"0.00",,"62","77","54","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-01",,"0.00",,"63","79","52","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-02",,"0.00",,"62","75","52","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-03",,"0.00",,"58","72","51","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-04",,"0.00",,"58","72","51","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-05",,"0.00",,"54","65","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-06",,"1.20",,"51","58","47","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-07",,"0.20",,"54","66","49","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-08",,"0.10",,"63","78","50","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-09",,"0.10",,"69","87","58","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-10",,"0.00",,"69","83","60","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-11",,"0.00",,"70","87","58","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-12",,"0.00",,"69","84","60","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-13",,"0.00",,"68","84","57","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-14",,"0.00",,"68","87","61","63","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-15",,"0.00",,"66","79","57","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-16",,"0.00",,"64","78","56","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-17",,"0.00",,"62","76","54","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-18",,"0.00",,"63","78","53","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-19",,"0.00",,"65","80","56","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-20",,"0.00",,"64","79","56","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-21",,"0.00",,"60","74","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-22",,"2.30",,"51","55","49","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-23",,"0.10",,"54","65","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-24",,"3.50",,"52","54","49","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-25",,"1.70",,"50","51","48","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-26",,"0.90",,"52","57","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-27",,"0.10",,"54","65","51","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-28",,"0.10",,"56","64","51","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-29",,"0.10",,"59","73","52","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-30",,"0.00",,"62","78","50","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-08-31",,"0.00",,"64","79","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-01",,"0.30",,"50","55","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-02",,"1.00",,"47","54","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-03",,"0.00",,"51","58","46","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-04",,"0.10",,"50","53","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-05",,"0.00",,"51","63","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-06",,"0.00",,"52","65","42","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-07",,"0.00",,"53","67","44","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-08",,"0.20",,"54","69","47","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-09",,"0.20",,"51","59","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-10",,"0.90",,"54","70","44","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-11",,"1.10",,"51","56","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-12",,"0.20",,"47","56","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-13",,"0.90",,"46","49","42","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-14",,"0.30",,"45","51","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-15",,"1.00",,"47","51","42","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-16",,"0.60",,"46","52","43","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-17",,"0.40",,"45","51","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-18",,"0.30",,"42","45","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-19",,"0.10",,"43","54","37","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-20",,"0.00",,"45","53","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-21",,"0.00",,"47","60","39","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-22",,"0.20",,"48","52","43","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-23",,"0.10",,"51","55","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-24",,"0.10",,"55","70","44","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-25",,"0.00",,"57","72","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-26",,"0.00",,"52","65","45","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-27",,"0.00",,"58","76","49","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-28",,"0.00",,"58","74","47","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-29",,"0.00",,"49","53","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-09-30",,"0.00",,"48","56","43","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-01",,"0.00",,"53","64","45","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-02",,"0.00",,"56","68","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-03",,"0.00",,"57","71","51","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-04",,"0.00",,"58","75","51","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-05",,"0.20",,"57","73","51","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-06",,"0.70",,"48","53","43","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-07",,"0.00",,"48","57","42","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-08",,"1.00",,"47","52","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-09",,"0.60",,"43","44","41","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-10",,"0.10",,"46","55","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-11",,"0.00",,"48","58","42","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-12",,"0.00",,"50","60","44","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-13",,"0.00",,"55","66","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-14",,"0.00",,"54","67","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-15",,"0.10",,"51","52","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-16",,"1.50",,"47","49","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-17",,"0.80",,"43","49","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-18",,"0.30",,"39","41","36","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-19",,"0.00",,"41","43","38","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-20",,"0.10",,"42","52","36","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-21",,"0.10",,"38","42","36","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-22",,"0.50",,"39","44","36","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-23",,"0.30",,"36","39","33","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-24",,"0.10",,"35","39","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-25",,"0.00",,"36","40","32","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-26",,"0.00",,"39","43","36","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-27",,"0.00",,"40","51","36","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-28",,"0.10",,"37","39","33","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-29",,"0.30",,"39","42","37","37","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-30",,"0.40",,"36","40","33","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-10-31",,"0.20",,"33","37","30","30","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-01",,"1.20",,"35","46","29","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-02",,"1.80",,"38","47","32","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-03",,"0.20",,"33","37","29","30","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-04",,"0.00",,"35","44","29","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-05",,"0.00",,"41","50","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-06",,"0.00",,"44","51","39","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-07",,"0.00",,"49","56","45","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-08",,"0.00",,"48","54","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-09",,"0.00",,"40","45","35","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-10",,"0.00",,"45","51","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-11",,"0.00",,"44","53","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-12",,"0.00",,"41","47","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-13",,"0.10",,"41","47","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-14",,"0.10",,"37","39","36","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-15",,"0.50",,"39","41","38","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-16",,"0.30",,"37","41","33","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-17",,"0.00",,"34","38","30","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-18",,"0.80",,"34","36","32","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-19",,"0.30",,"32","35","28","29","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-20",,"0.00",,"30","34","26","29","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-21",,"0.10",,"34","39","29","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-22",,"0.30",,"39","42","36","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-23",,"0.80",,"40","44","38","44","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-24",,"1.80",,"45","47","44","45","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-25",,"1.40",,"37","45","32","32","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-26",,"0.00",,"32","34","30","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-27",,"0.80",,"30","32","27","28","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-28",,"0.10",,"28","33","24","24","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-29",,"0.20",,"28","32","23","31","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2004-11-30",,"0.50",,"32","33","31","32","1.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-01",,"0.10",,"31","33","29","29","1.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-02",,"0.00",,"31","33","28","33","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-03",,"0.00",,"33","35","32","33","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-04",,"0.10",,"34","36","32","32","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-05",,"0.30",,"29","32","27","28","1.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-06",,"0.10",,"29","33","28","30","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-07",,"0.90",,"31","33","29","32","1.9"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-08",,"1.50",,"32","34","32","32","2.8"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-09",,"1.40",,"34","47","32","47","2.8"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-10",,"2.60",,"45","48","44","46","1.8"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-11",,"0.70",,"33","45","30","32","1.4"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-12",,"0.00",,"33","36","31","35","1.3"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-13",,"0.30",,"35","38","32","32","1.3"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-14",,"1.00",,"37","39","32","37","1.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-15",,"0.00",,"36","39","32","37","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-16",,"0.00",,"38","42","35","41","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-17",,"0.10",,"41","46","38","45","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-18",,"0.00",,"43","51","37","38","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-19",,"0.40",,"37","44","32","32","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-20",,"0.10",,"31","33","28","29","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-21",,"0.30",,"31","32","29","32","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-22",,"0.00",,"32","34","31","31","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-23",,"0.10",,"32","35","29","34","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-24",,"0.00",,"37","41","34","39","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-25",,"0.20",,"36","40","32","33","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-26",,"0.00",,"34","36","31","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-27",,"0.10",,"36","42","32","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-28",,"0.00",,"36","40","33","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-29",,"0.40",,"32","36","32","32","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-30",,"0.10",,"31","32","31","31","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2004-12-31",,"0.00",,"29","32","28","30","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-01",,"0.00",,"30","33","27","27","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-02",,"0.00",,"27","32","24","24","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-03",,"0.10",,"24","27","22","24","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-04",,"0.00",,"24","28","21","23","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-05",,"0.00",,"25","29","22","24","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-06",,"0.40",,"28","31","24","25","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-07",,"0.10",,"25","28","22","25","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-08",,"0.10",,"25","29","23","25","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-09",,"0.10",,"25","29","21","22","1.1"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-10",,"0.00",,"23","27","19","20","1.1"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-11",,"0.00",,"23","30","16","30","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-12",,"0.00",,"31","32","28","28","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-13",,"0.00",,"27","28","21","21","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-14",,"0.50",,"17","21","14","14","1.1"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-15",,"0.20",,"16","20","13","16","1.4"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-16",,"0.00",,"26","35","16","28","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-17",,"4.80",,"34","48","25","45","2.4"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-18",,"3.30",,"48","51","43","49","1.1"
"USS0021B21S","MOUNT GARDNER, WA US","2005-01-19",,"0.00",,"49","55","47","48","0.3"
